"GEO_ID","NAME","B19013F_001E","B19013F_001EA","B19013F_001M","B19013F_001MA",
"1400000US04013616600","Census Tract 6166, Maricopa County, Arizona","-","-","**","**",
"1400000US04013616700","Census Tract 6167, Maricopa County, Arizona","-","-","**","**",
"1400000US04013616800","Census Tract 6168, Maricopa County, Arizona","-","-","**","**",
"1400000US04013616900","Census Tract 6169, Maricopa County, Arizona","-","-","**","**",
"1400000US04013617001","Census Tract 6170.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013617002","Census Tract 6170.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013617100","Census Tract 6171, Maricopa County, Arizona","-","-","**","**",
"1400000US04013617200","Census Tract 6172, Maricopa County, Arizona","-","-","**","**",
"1400000US04013617300","Census Tract 6173, Maricopa County, Arizona","-","-","**","**",
"1400000US04013617400","Census Tract 6174, Maricopa County, Arizona","-","-","**","**",
"1400000US04013617500","Census Tract 6175, Maricopa County, Arizona","-","-","**","**",
"1400000US04013617600","Census Tract 6176, Maricopa County, Arizona","-","-","**","**",
"1400000US04013617700","Census Tract 6177, Maricopa County, Arizona","-","-","**","**",
"1400000US04013617800","Census Tract 6178, Maricopa County, Arizona","-","-","**","**",
"1400000US04013617900","Census Tract 6179, Maricopa County, Arizona","-","-","**","**",
"1400000US04013618000","Census Tract 6180, Maricopa County, Arizona","-","-","**","**",
"1400000US04013618100","Census Tract 6181, Maricopa County, Arizona","-","-","**","**",
"1400000US04013618200","Census Tract 6182, Maricopa County, Arizona","-","-","**","**",
"1400000US04013618300","Census Tract 6183, Maricopa County, Arizona","-","-","**","**",
"1400000US04013618400","Census Tract 6184, Maricopa County, Arizona","-","-","**","**",
"1400000US04013618500","Census Tract 6185, Maricopa County, Arizona","85977","null","20148","null",
"1400000US04013618600","Census Tract 6186, Maricopa County, Arizona","96027","null","63123","null",
"1400000US04013618700","Census Tract 6187, Maricopa County, Arizona","-","-","**","**",
"1400000US04013618800","Census Tract 6188, Maricopa County, Arizona","46181","null","40823","null",
"1400000US04013618900","Census Tract 6189, Maricopa County, Arizona","-","-","**","**",
"1400000US04013619000","Census Tract 6190, Maricopa County, Arizona","-","-","**","**",
"1400000US04013619100","Census Tract 6191, Maricopa County, Arizona","110560","null","70112","null",
"1400000US04013619200","Census Tract 6192, Maricopa County, Arizona","48431","null","6282","null",
"1400000US04013619300","Census Tract 6193, Maricopa County, Arizona","-","-","**","**",
"1400000US04013619400","Census Tract 6194, Maricopa County, Arizona","68994","null","20931","null",
"1400000US04013619500","Census Tract 6195, Maricopa County, Arizona","44643","null","43801","null",
"1400000US04013619601","Census Tract 6196.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013619602","Census Tract 6196.02, Maricopa County, Arizona","57679","null","13659","null",
"1400000US04013619700","Census Tract 6197, Maricopa County, Arizona","-","-","**","**",
"1400000US04013619800","Census Tract 6198, Maricopa County, Arizona","-","-","**","**",
"1400000US04013619900","Census Tract 6199, Maricopa County, Arizona","-","-","**","**",
"1400000US04013723304","Census Tract 7233.04, Maricopa County, Arizona","46726","null","32620","null",
"1400000US04013723305","Census Tract 7233.05, Maricopa County, Arizona","19500","null","13914","null",
"1400000US04013723306","Census Tract 7233.06, Maricopa County, Arizona","-","-","**","**",
"1400000US04013723307","Census Tract 7233.07, Maricopa County, Arizona","-","-","**","**",
"1400000US04013723309","Census Tract 7233.09, Maricopa County, Arizona","-","-","**","**",
"1400000US04013723310","Census Tract 7233.10, Maricopa County, Arizona","-","-","**","**",
"1400000US04013723311","Census Tract 7233.11, Maricopa County, Arizona","-","-","**","**",
"1400000US04013810000","Census Tract 8100, Maricopa County, Arizona","141250","null","134138","null",
"1400000US04013810100","Census Tract 8101, Maricopa County, Arizona","-","-","**","**",
"1400000US04013810200","Census Tract 8102, Maricopa County, Arizona","-","-","**","**",
"1400000US04013810300","Census Tract 8103, Maricopa County, Arizona","-","-","**","**",
"1400000US04013810400","Census Tract 8104, Maricopa County, Arizona","205436","null","83634","null",
"1400000US04013810500","Census Tract 8105, Maricopa County, Arizona","100833","null","24071","null",
"1400000US04013810600","Census Tract 8106, Maricopa County, Arizona","-","-","**","**",
"1400000US04013810700","Census Tract 8107, Maricopa County, Arizona","-","-","**","**",
"1400000US04013810800","Census Tract 8108, Maricopa County, Arizona","-","-","**","**",
"1400000US04013810900","Census Tract 8109, Maricopa County, Arizona","105625","null","48793","null",
"1400000US04013811000","Census Tract 8110, Maricopa County, Arizona","83162","null","47013","null",
"1400000US04013811100","Census Tract 8111, Maricopa County, Arizona","131750","null","91183","null",
"1400000US04013811200","Census Tract 8112, Maricopa County, Arizona","104167","null","103542","null",
"1400000US04013811300","Census Tract 8113, Maricopa County, Arizona","103125","null","34987","null",
"1400000US04013811400","Census Tract 8114, Maricopa County, Arizona","132045","null","99657","null",
"1400000US04013811500","Census Tract 8115, Maricopa County, Arizona","-","-","**","**",
"1400000US04013811600","Census Tract 8116, Maricopa County, Arizona","76046","null","1137","null",
"1400000US04013811700","Census Tract 8117, Maricopa County, Arizona","113320","null","52878","null",
"1400000US04013811800","Census Tract 8118, Maricopa County, Arizona","-","-","**","**",
"1400000US04013811900","Census Tract 8119, Maricopa County, Arizona","-","-","**","**",
"1400000US04013812000","Census Tract 8120, Maricopa County, Arizona","61300","null","1184","null",
"1400000US04013812100","Census Tract 8121, Maricopa County, Arizona","-","-","**","**",
"1400000US04013812200","Census Tract 8122, Maricopa County, Arizona","-","-","**","**",
"1400000US04013812300","Census Tract 8123, Maricopa County, Arizona","-","-","**","**",
"1400000US04013812400","Census Tract 8124, Maricopa County, Arizona","-","-","**","**",
"1400000US04013812500","Census Tract 8125, Maricopa County, Arizona","-","-","**","**",
"1400000US04013812600","Census Tract 8126, Maricopa County, Arizona","133281","null","101664","null",
"1400000US04013812700","Census Tract 8127, Maricopa County, Arizona","-","-","**","**",
"1400000US04013812801","Census Tract 8128.01, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013812802","Census Tract 8128.02, Maricopa County, Arizona","250,000+","250,000+","***","***",
"1400000US04013812900","Census Tract 8129, Maricopa County, Arizona","-","-","**","**",
"1400000US04013813000","Census Tract 8130, Maricopa County, Arizona","-","-","**","**",
"1400000US04013813100","Census Tract 8131, Maricopa County, Arizona","-","-","**","**",
"1400000US04013813200","Census Tract 8132, Maricopa County, Arizona","-","-","**","**",
"1400000US04013813300","Census Tract 8133, Maricopa County, Arizona","108367","null","48260","null",
"1400000US04013813400","Census Tract 8134, Maricopa County, Arizona","-","-","**","**",
"1400000US04013813500","Census Tract 8135, Maricopa County, Arizona","103393","null","40786","null",
"1400000US04013813600","Census Tract 8136, Maricopa County, Arizona","-","-","**","**",
"1400000US04013813700","Census Tract 8137, Maricopa County, Arizona","-","-","**","**",
"1400000US04013813800","Census Tract 8138, Maricopa County, Arizona","-","-","**","**",
"1400000US04013813900","Census Tract 8139, Maricopa County, Arizona","100694","null","91333","null",
"1400000US04013814000","Census Tract 8140, Maricopa County, Arizona","-","-","**","**",
"1400000US04013814100","Census Tract 8141, Maricopa County, Arizona","-","-","**","**",
"1400000US04013814200","Census Tract 8142, Maricopa County, Arizona","-","-","**","**",
"1400000US04013814300","Census Tract 8143, Maricopa County, Arizona","-","-","**","**",
"1400000US04013814400","Census Tract 8144, Maricopa County, Arizona","-","-","**","**",
"1400000US04013814500","Census Tract 8145, Maricopa County, Arizona","108125","null","85619","null",
"1400000US04013814600","Census Tract 8146, Maricopa County, Arizona","145875","null","55901","null",
"1400000US04013814700","Census Tract 8147, Maricopa County, Arizona","-","-","**","**",
"1400000US04013814801","Census Tract 8148.01, Maricopa County, Arizona","85353","null","23678","null",
"1400000US04013814802","Census Tract 8148.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013814900","Census Tract 8149, Maricopa County, Arizona","133393","null","22074","null",
"1400000US04013815000","Census Tract 8150, Maricopa County, Arizona","-","-","**","**",
"1400000US04013815100","Census Tract 8151, Maricopa County, Arizona","-","-","**","**",
"1400000US04013815201","Census Tract 8152.01, Maricopa County, Arizona","121250","null","92261","null",
"1400000US04013815202","Census Tract 8152.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013815203","Census Tract 8152.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013815300","Census Tract 8153, Maricopa County, Arizona","-","-","**","**",
"1400000US04013815401","Census Tract 8154.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013815402","Census Tract 8154.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013815501","Census Tract 8155.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013815502","Census Tract 8155.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013815601","Census Tract 8156.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013815602","Census Tract 8156.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013815700","Census Tract 8157, Maricopa County, Arizona","130368","null","39066","null",
"1400000US04013815800","Census Tract 8158, Maricopa County, Arizona","64487","null","63128","null",
"1400000US04013815901","Census Tract 8159.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013815902","Census Tract 8159.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013816001","Census Tract 8160.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013816002","Census Tract 8160.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013816003","Census Tract 8160.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013816004","Census Tract 8160.04, Maricopa County, Arizona","-","-","**","**",
"1400000US04013816005","Census Tract 8160.05, Maricopa County, Arizona","-","-","**","**",
"1400000US04013816100","Census Tract 8161, Maricopa County, Arizona","-","-","**","**",
"1400000US04013816200","Census Tract 8162, Maricopa County, Arizona","-","-","**","**",
"1400000US04013816301","Census Tract 8163.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013816302","Census Tract 8163.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013816401","Census Tract 8164.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013816402","Census Tract 8164.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013816501","Census Tract 8165.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013816502","Census Tract 8165.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013816600","Census Tract 8166, Maricopa County, Arizona","-","-","**","**",
"1400000US04013816700","Census Tract 8167, Maricopa County, Arizona","-","-","**","**",
"1400000US04013816800","Census Tract 8168, Maricopa County, Arizona","-","-","**","**",
"1400000US04013816901","Census Tract 8169.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013816902","Census Tract 8169.02, Maricopa County, Arizona","-","-","**","**",
"1400000US04013816903","Census Tract 8169.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013816904","Census Tract 8169.04, Maricopa County, Arizona","-","-","**","**",
"1400000US04013817000","Census Tract 8170, Maricopa County, Arizona","-","-","**","**",
"1400000US04013817101","Census Tract 8171.01, Maricopa County, Arizona","-","-","**","**",
"1400000US04013817102","Census Tract 8171.02, Maricopa County, Arizona","85505","null","34509","null",
"1400000US04013817103","Census Tract 8171.03, Maricopa County, Arizona","-","-","**","**",
"1400000US04013817200","Census Tract 8172, Maricopa County, Arizona","153877","null","42115","null",
"1400000US04013817300","Census Tract 8173, Maricopa County, Arizona","-","-","**","**",
"1400000US04013817400","Census Tract 8174, Maricopa County, Arizona","-","-","**","**",
"1400000US04013817500","Census Tract 8175, Maricopa County, Arizona","-","-","**","**",
"1400000US04013817600","Census Tract 8176, Maricopa County, Arizona","145577","null","99248","null",
"1400000US04013940700","Census Tract 9407, Maricopa County, Arizona","-","-","**","**",
"1400000US04013941000","Census Tract 9410, Maricopa County, Arizona","-","-","**","**",
"1400000US04013941100","Census Tract 9411, Maricopa County, Arizona","-","-","**","**",
"1400000US04013941200","Census Tract 9412, Maricopa County, Arizona","-","-","**","**",
"1400000US04013941300","Census Tract 9413, Maricopa County, Arizona","-","-","**","**",
"1400000US04013980100","Census Tract 9801, Maricopa County, Arizona","-","-","**","**",
"1400000US04013980400","Census Tract 9804, Maricopa County, Arizona","-","-","**","**",
"1400000US04013980500","Census Tract 9805, Maricopa County, Arizona","-","-","**","**",
"1400000US04013980700","Census Tract 9807, Maricopa County, Arizona","-","-","**","**",
"1400000US04013980900","Census Tract 9809, Maricopa County, Arizona","-","-","**","**",
"1400000US04013981000","Census Tract 9810, Maricopa County, Arizona","-","-","**","**",
"1400000US04015940400","Census Tract 9404, Mohave County, Arizona","-","-","**","**",
"1400000US04015940501","Census Tract 9405.01, Mohave County, Arizona","-","-","**","**",
"1400000US04015950101","Census Tract 9501.01, Mohave County, Arizona","-","-","**","**",
"1400000US04015950102","Census Tract 9501.02, Mohave County, Arizona","-","-","**","**",
"1400000US04015950103","Census Tract 9501.03, Mohave County, Arizona","-","-","**","**",
"1400000US04015950401","Census Tract 9504.01, Mohave County, Arizona","-","-","**","**",
"1400000US04015950403","Census Tract 9504.03, Mohave County, Arizona","-","-","**","**",
"1400000US04015950404","Census Tract 9504.04, Mohave County, Arizona","-","-","**","**",
"1400000US04015950500","Census Tract 9505, Mohave County, Arizona","-","-","**","**",
"1400000US04015950601","Census Tract 9506.01, Mohave County, Arizona","-","-","**","**",
"1400000US04015950602","Census Tract 9506.02, Mohave County, Arizona","-","-","**","**",
"1400000US04015950603","Census Tract 9506.03, Mohave County, Arizona","-","-","**","**",
"1400000US04015950703","Census Tract 9507.03, Mohave County, Arizona","-","-","**","**",
"1400000US04015950705","Census Tract 9507.05, Mohave County, Arizona","-","-","**","**",
"1400000US04015950706","Census Tract 9507.06, Mohave County, Arizona","-","-","**","**",
"1400000US04015950707","Census Tract 9507.07, Mohave County, Arizona","-","-","**","**",
"1400000US04015950708","Census Tract 9507.08, Mohave County, Arizona","-","-","**","**",
"1400000US04015951401","Census Tract 9514.01, Mohave County, Arizona","-","-","**","**",
"1400000US04015951403","Census Tract 9514.03, Mohave County, Arizona","-","-","**","**",
"1400000US04015951404","Census Tract 9514.04, Mohave County, Arizona","-","-","**","**",
"1400000US04015951501","Census Tract 9515.01, Mohave County, Arizona","-","-","**","**",
"1400000US04015951503","Census Tract 9515.03, Mohave County, Arizona","-","-","**","**",
"1400000US04015951504","Census Tract 9515.04, Mohave County, Arizona","23824","null","14547","null",
"1400000US04015951601","Census Tract 9516.01, Mohave County, Arizona","50446","null","29251","null",
"1400000US04015951602","Census Tract 9516.02, Mohave County, Arizona","67917","null","19637","null",
"1400000US04015951701","Census Tract 9517.01, Mohave County, Arizona","-","-","**","**",
"1400000US04015951702","Census Tract 9517.02, Mohave County, Arizona","-","-","**","**",
"1400000US04015951800","Census Tract 9518, Mohave County, Arizona","63211","null","18840","null",
"1400000US04015951900","Census Tract 9519, Mohave County, Arizona","-","-","**","**",
"1400000US04015952001","Census Tract 9520.01, Mohave County, Arizona","-","-","**","**",
"1400000US04015952003","Census Tract 9520.03, Mohave County, Arizona","-","-","**","**",
"1400000US04015952004","Census Tract 9520.04, Mohave County, Arizona","34779","null","20895","null",
"1400000US04015952005","Census Tract 9520.05, Mohave County, Arizona","-","-","**","**",
"1400000US04015952006","Census Tract 9520.06, Mohave County, Arizona","-","-","**","**",
"1400000US04015952007","Census Tract 9520.07, Mohave County, Arizona","-","-","**","**",
"1400000US04015952400","Census Tract 9524, Mohave County, Arizona","-","-","**","**",
"1400000US04015952501","Census Tract 9525.01, Mohave County, Arizona","-","-","**","**",
"1400000US04015952502","Census Tract 9525.02, Mohave County, Arizona","-","-","**","**",
"1400000US04015952600","Census Tract 9526, Mohave County, Arizona","-","-","**","**",
"1400000US04015952701","Census Tract 9527.01, Mohave County, Arizona","-","-","**","**",
"1400000US04015952702","Census Tract 9527.02, Mohave County, Arizona","-","-","**","**",
"1400000US04015952801","Census Tract 9528.01, Mohave County, Arizona","-","-","**","**",
"1400000US04015952802","Census Tract 9528.02, Mohave County, Arizona","-","-","**","**",
"1400000US04015952901","Census Tract 9529.01, Mohave County, Arizona","-","-","**","**",
"1400000US04015952902","Census Tract 9529.02, Mohave County, Arizona","-","-","**","**",
"1400000US04015953001","Census Tract 9530.01, Mohave County, Arizona","-","-","**","**",
"1400000US04015953002","Census Tract 9530.02, Mohave County, Arizona","-","-","**","**",
"1400000US04015953100","Census Tract 9531, Mohave County, Arizona","-","-","**","**",
"1400000US04015953200","Census Tract 9532, Mohave County, Arizona","-","-","**","**",
"1400000US04015953301","Census Tract 9533.01, Mohave County, Arizona","-","-","**","**",
"1400000US04015953302","Census Tract 9533.02, Mohave County, Arizona","-","-","**","**",
"1400000US04015953403","Census Tract 9534.03, Mohave County, Arizona","-","-","**","**",
"1400000US04015953404","Census Tract 9534.04, Mohave County, Arizona","-","-","**","**",
"1400000US04015953405","Census Tract 9534.05, Mohave County, Arizona","-","-","**","**",
"1400000US04015953406","Census Tract 9534.06, Mohave County, Arizona","-","-","**","**",
"1400000US04015953602","Census Tract 9536.02, Mohave County, Arizona","-","-","**","**",
"1400000US04015953603","Census Tract 9536.03, Mohave County, Arizona","-","-","**","**",
"1400000US04015953604","Census Tract 9536.04, Mohave County, Arizona","-","-","**","**",
"1400000US04015953800","Census Tract 9538, Mohave County, Arizona","-","-","**","**",
"1400000US04015953901","Census Tract 9539.01, Mohave County, Arizona","-","-","**","**",
"1400000US04015953902","Census Tract 9539.02, Mohave County, Arizona","-","-","**","**",
"1400000US04015954801","Census Tract 9548.01, Mohave County, Arizona","-","-","**","**",
"1400000US04015954802","Census Tract 9548.02, Mohave County, Arizona","-","-","**","**",
"1400000US04015954900","Census Tract 9549, Mohave County, Arizona","-","-","**","**",
"1400000US04015955001","Census Tract 9550.01, Mohave County, Arizona","-","-","**","**",
"1400000US04015955002","Census Tract 9550.02, Mohave County, Arizona","-","-","**","**",
"1400000US04017940008","Census Tract 9400.08, Navajo County, Arizona","-","-","**","**",
"1400000US04017940010","Census Tract 9400.10, Navajo County, Arizona","-","-","**","**",
"1400000US04017940011","Census Tract 9400.11, Navajo County, Arizona","-","-","**","**",
"1400000US04017940012","Census Tract 9400.12, Navajo County, Arizona","-","-","**","**",
"1400000US04017940013","Census Tract 9400.13, Navajo County, Arizona","-","-","**","**",
"1400000US04017940014","Census Tract 9400.14, Navajo County, Arizona","-","-","**","**",
"1400000US04017940015","Census Tract 9400.15, Navajo County, Arizona","-","-","**","**",
"1400000US04017940100","Census Tract 9401, Navajo County, Arizona","-","-","**","**",
"1400000US04017940301","Census Tract 9403.01, Navajo County, Arizona","-","-","**","**",
"1400000US04017940302","Census Tract 9403.02, Navajo County, Arizona","-","-","**","**",
"1400000US04017942300","Census Tract 9423, Navajo County, Arizona","-","-","**","**",
"1400000US04017942400","Census Tract 9424, Navajo County, Arizona","-","-","**","**",
"1400000US04017942500","Census Tract 9425, Navajo County, Arizona","-","-","**","**",
"1400000US04017960100","Census Tract 9601, Navajo County, Arizona","-","-","**","**",
"1400000US04017960200","Census Tract 9602, Navajo County, Arizona","-","-","**","**",
"1400000US04017960400","Census Tract 9604, Navajo County, Arizona","-","-","**","**",
"1400000US04017960500","Census Tract 9605, Navajo County, Arizona","68125","null","17311","null",
"1400000US04017960600","Census Tract 9606, Navajo County, Arizona","72536","null","52334","null",
"1400000US04017961300","Census Tract 9613, Navajo County, Arizona","11589","null","2258","null",
"1400000US04017961701","Census Tract 9617.01, Navajo County, Arizona","-","-","**","**",
"1400000US04017961702","Census Tract 9617.02, Navajo County, Arizona","-","-","**","**",
"1400000US04017962501","Census Tract 9625.01, Navajo County, Arizona","-","-","**","**",
"1400000US04017962502","Census Tract 9625.02, Navajo County, Arizona","-","-","**","**",
"1400000US04017963300","Census Tract 9633, Navajo County, Arizona","2,500-","2,500-","***","***",
"1400000US04017963400","Census Tract 9634, Navajo County, Arizona","-","-","**","**",
"1400000US04017963700","Census Tract 9637, Navajo County, Arizona","-","-","**","**",
"1400000US04017963800","Census Tract 9638, Navajo County, Arizona","-","-","**","**",
"1400000US04017964201","Census Tract 9642.01, Navajo County, Arizona","-","-","**","**",
"1400000US04017964202","Census Tract 9642.02, Navajo County, Arizona","-","-","**","**",
"1400000US04017964801","Census Tract 9648.01, Navajo County, Arizona","-","-","**","**",
"1400000US04017964802","Census Tract 9648.02, Navajo County, Arizona","23477","null","11825","null",
"1400000US04017964901","Census Tract 9649.01, Navajo County, Arizona","-","-","**","**",
"1400000US04017964902","Census Tract 9649.02, Navajo County, Arizona","-","-","**","**",
"1400000US04017965201","Census Tract 9652.01, Navajo County, Arizona","-","-","**","**",
"1400000US04017965202","Census Tract 9652.02, Navajo County, Arizona","-","-","**","**",
"1400000US04017965301","Census Tract 9653.01, Navajo County, Arizona","-","-","**","**",
"1400000US04017965302","Census Tract 9653.02, Navajo County, Arizona","-","-","**","**",
"1400000US04019000100","Census Tract 1, Pima County, Arizona","25242","null","18306","null",
"1400000US04019000200","Census Tract 2, Pima County, Arizona","60460","null","42279","null",
"1400000US04019000300","Census Tract 3, Pima County, Arizona","49722","null","49331","null",
"1400000US04019000401","Census Tract 4.01, Pima County, Arizona","-","-","**","**",
"1400000US04019000402","Census Tract 4.02, Pima County, Arizona","-","-","**","**",
"1400000US04019000501","Census Tract 5.01, Pima County, Arizona","-","-","**","**",
"1400000US04019000502","Census Tract 5.02, Pima County, Arizona","-","-","**","**",
"1400000US04019000600","Census Tract 6, Pima County, Arizona","-","-","**","**",
"1400000US04019000700","Census Tract 7, Pima County, Arizona","-","-","**","**",
"1400000US04019000800","Census Tract 8, Pima County, Arizona","-","-","**","**",
"1400000US04019001100","Census Tract 11, Pima County, Arizona","33938","null","1832","null",
"1400000US04019001200","Census Tract 12, Pima County, Arizona","38477","null","15933","null",
"1400000US04019001302","Census Tract 13.02, Pima County, Arizona","-","-","**","**",
"1400000US04019001303","Census Tract 13.03, Pima County, Arizona","-","-","**","**",
"1400000US04019001304","Census Tract 13.04, Pima County, Arizona","-","-","**","**",
"1400000US04019001400","Census Tract 14, Pima County, Arizona","75119","null","62118","null",
"1400000US04019001500","Census Tract 15, Pima County, Arizona","-","-","**","**",
"1400000US04019001600","Census Tract 16, Pima County, Arizona","35714","null","31573","null",
"1400000US04019001700","Census Tract 17, Pima County, Arizona","-","-","**","**",
"1400000US04019001801","Census Tract 18.01, Pima County, Arizona","-","-","**","**",
"1400000US04019001802","Census Tract 18.02, Pima County, Arizona","56838","null","15333","null",
"1400000US04019001900","Census Tract 19, Pima County, Arizona","-","-","**","**",
"1400000US04019002000","Census Tract 20, Pima County, Arizona","41532","null","12600","null",
"1400000US04019002100","Census Tract 21, Pima County, Arizona","65840","null","32913","null",
"1400000US04019002201","Census Tract 22.01, Pima County, Arizona","35164","null","17088","null",
"1400000US04019002202","Census Tract 22.02, Pima County, Arizona","-","-","**","**",
"1400000US04019002300","Census Tract 23, Pima County, Arizona","34833","null","25058","null",
"1400000US04019002400","Census Tract 24, Pima County, Arizona","-","-","**","**",
"1400000US04019002503","Census Tract 25.03, Pima County, Arizona","33125","null","12177","null",
"1400000US04019002504","Census Tract 25.04, Pima County, Arizona","52125","null","24797","null",
"1400000US04019002505","Census Tract 25.05, Pima County, Arizona","57009","null","10877","null",
"1400000US04019002507","Census Tract 25.07, Pima County, Arizona","37813","null","21399","null",
"1400000US04019002508","Census Tract 25.08, Pima County, Arizona","61951","null","46772","null",
"1400000US04019002509","Census Tract 25.09, Pima County, Arizona","-","-","**","**",
"1400000US04019002602","Census Tract 26.02, Pima County, Arizona","-","-","**","**",
"1400000US04019002603","Census Tract 26.03, Pima County, Arizona","45690","null","14438","null",
"1400000US04019002604","Census Tract 26.04, Pima County, Arizona","39643","null","26386","null",
"1400000US04019002702","Census Tract 27.02, Pima County, Arizona","-","-","**","**",
"1400000US04019002703","Census Tract 27.03, Pima County, Arizona","26237","null","11264","null",
"1400000US04019002704","Census Tract 27.04, Pima County, Arizona","13077","null","3823","null",
"1400000US04019002801","Census Tract 28.01, Pima County, Arizona","-","-","**","**",
"1400000US04019002802","Census Tract 28.02, Pima County, Arizona","-","-","**","**",
"1400000US04019002803","Census Tract 28.03, Pima County, Arizona","-","-","**","**",
"1400000US04019002901","Census Tract 29.01, Pima County, Arizona","-","-","**","**",
"1400000US04019002904","Census Tract 29.04, Pima County, Arizona","-","-","**","**",
"1400000US04019002905","Census Tract 29.05, Pima County, Arizona","43684","null","3781","null",
"1400000US04019002906","Census Tract 29.06, Pima County, Arizona","-","-","**","**",
"1400000US04019003002","Census Tract 30.02, Pima County, Arizona","-","-","**","**",
"1400000US04019003003","Census Tract 30.03, Pima County, Arizona","-","-","**","**",
"1400000US04019003004","Census Tract 30.04, Pima County, Arizona","28333","null","18721","null",
"1400000US04019003102","Census Tract 31.02, Pima County, Arizona","-","-","**","**",
"1400000US04019003103","Census Tract 31.03, Pima County, Arizona","-","-","**","**",
"1400000US04019003104","Census Tract 31.04, Pima County, Arizona","26481","null","13591","null",
"1400000US04019003201","Census Tract 32.01, Pima County, Arizona","-","-","**","**",
"1400000US04019003202","Census Tract 32.02, Pima County, Arizona","-","-","**","**",
"1400000US04019003302","Census Tract 33.02, Pima County, Arizona","-","-","**","**",
"1400000US04019003303","Census Tract 33.03, Pima County, Arizona","63231","null","12473","null",
"1400000US04019003304","Census Tract 33.04, Pima County, Arizona","-","-","**","**",
"1400000US04019003400","Census Tract 34, Pima County, Arizona","-","-","**","**",
"1400000US04019003502","Census Tract 35.02, Pima County, Arizona","-","-","**","**",
"1400000US04019003503","Census Tract 35.03, Pima County, Arizona","-","-","**","**",
"1400000US04019003504","Census Tract 35.04, Pima County, Arizona","44524","null","18430","null",
"1400000US04019003505","Census Tract 35.05, Pima County, Arizona","-","-","**","**",
"1400000US04019003506","Census Tract 35.06, Pima County, Arizona","45677","null","33020","null",
"1400000US04019003601","Census Tract 36.01, Pima County, Arizona","-","-","**","**",
"1400000US04019003702","Census Tract 37.02, Pima County, Arizona","-","-","**","**",
"1400000US04019003704","Census Tract 37.04, Pima County, Arizona","43370","null","17828","null",
"1400000US04019003705","Census Tract 37.05, Pima County, Arizona","53258","null","16817","null",
"1400000US04019003706","Census Tract 37.06, Pima County, Arizona","55833","null","22035","null",
"1400000US04019003707","Census Tract 37.07, Pima County, Arizona","29583","null","26336","null",
"1400000US04019003801","Census Tract 38.01, Pima County, Arizona","16860","null","3369","null",
"1400000US04019003802","Census Tract 38.02, Pima County, Arizona","-","-","**","**",
"1400000US04019003901","Census Tract 39.01, Pima County, Arizona","-","-","**","**",
"1400000US04019003902","Census Tract 39.02, Pima County, Arizona","48636","null","17227","null",
"1400000US04019003903","Census Tract 39.03, Pima County, Arizona","48676","null","40776","null",
"1400000US04019004008","Census Tract 40.08, Pima County, Arizona","-","-","**","**",
"1400000US04019004010","Census Tract 40.10, Pima County, Arizona","-","-","**","**",
"1400000US04019004026","Census Tract 40.26, Pima County, Arizona","-","-","**","**",
"1400000US04019004029","Census Tract 40.29, Pima County, Arizona","22137","null","19205","null",
"1400000US04019004030","Census Tract 40.30, Pima County, Arizona","-","-","**","**",
"1400000US04019004031","Census Tract 40.31, Pima County, Arizona","-","-","**","**",
"1400000US04019004032","Census Tract 40.32, Pima County, Arizona","-","-","**","**",
"1400000US04019004033","Census Tract 40.33, Pima County, Arizona","-","-","**","**",
"1400000US04019004034","Census Tract 40.34, Pima County, Arizona","-","-","**","**",
"1400000US04019004035","Census Tract 40.35, Pima County, Arizona","42888","null","21139","null",
"1400000US04019004036","Census Tract 40.36, Pima County, Arizona","-","-","**","**",
"1400000US04019004037","Census Tract 40.37, Pima County, Arizona","47857","null","20748","null",
"1400000US04019004038","Census Tract 40.38, Pima County, Arizona","75404","null","39505","null",
"1400000US04019004039","Census Tract 40.39, Pima County, Arizona","42681","null","11604","null",
